SampleID,Type,'S5_18','ABS_6','Acidobacteria_class','Acidobacteria_5','Aconoidasida','Actinobacteria_class','Actinopterygii','Agaricomycetes','Alphaproteobacteria','Amphibia','Anaerolineae','Andreaeopsida','Anthocerotopsida','Anthozoa','Appendicularia','Aquificae_class','Arachnida','Archaeoglobi','Ascidiacea','Aves','Bacillariophyceae','Bacilli','Bacteroidia','Bangiophyceae','Betaproteobacteria','Bivalvia','Bljii12','Brachyspirae','Branchiopoda','Bryopsida','C2','CH21','CL500_48','Chlamydiae_class','Chloracidobacteria','Chlorobia','Chloroflexi_class','Chlorophyceae','Chondrichthyes','Chromadorea','Chrysiogenetes_class','Chytridiomycetes','Clostridia','Coccidia','Coniferopsida','Coscinodiscophyceae','Cryptophyta','Cycadopsida','Cytophagia','Deferribacteres_class','Dehalococcoidetes','Deinococci','Deltaproteobacteria','Dictyoglomia','Dinophyceae','Dothideomycetes','Echinoidea','Ellipura','Elusimicrobia_class','Enoplea','Enteropneusta','Epsilonproteobacteria','Erysipelotrichi','Eurotiomycetes','Exobasidiomycetes','FFCH393','Fibrobacteres_class','Flavobacteria','Fusobacteria_class','Gammaproteobacteria','Gemmatimonadetes_class','Ginkgoopsida','Glaucocystophyceae','Gloeobacteria','Halobacteria','Haplomitriopsida','Heterolobosea','Hirudinida','Holophagae','Hydrozoa','Ichthyosporea','Insecta','Isoetopsida','JG37_AG_4','Jungermanniopsida','Klebsormidiophyceae','Ktedonobacteria','Lecanoromycetes','Lentisphaerae_class','Leotiomycetes','Leptospirae','Liliopsida','Litostomatea','Lycopodiopsida','ML615J_28','Malacostraca','Mammalia','Maxillopoda','Methanobacteria','Methanococci','Methanomicrobia','Methanopyri','Mollicutes','Negativicutes','Neocallimastigomycetes','Nitrospira_class','Oligohymenophorea','Ophioglossopsida','Opitutae','PRR_11','PRR_12','Pelagophyceae','Pezizomycetes','Phycisphaerae','Planctomycea','Planctomycetacia','Polychaeta','Polypodiopsida','Polytrichopsida','Prasinophyceae','RB25','S15B_MN24','SJA_176','SJA_28','SOGA31','Saccharomycetes','Schizosaccharomycetes','Solibacteres','Sordariomycetes','Spartobacteria','Sphingobacteria','Spirochaetes_class','Sva0725','Synergistia','TK17','TM7_1','TM7_3','Taphrinomycetes','Thaumarchaeota','Thermococci','Thermomicrobia','Thermomicrobia_class','Thermoplasmata','Thermoprotei','Thermotogae_class','Trebouxiophyceae','Trematoda','Tremellomycetes','Ulvophyceae','Ustilaginomycetes','Verrucomicrobiae','Wallemiomycetes','YS2','ZB1','Zetaproteobacteria','Zygnemophyceae','agg27','iii1_8','mle1_12','unclassified_derivedfromAcidobacteria','unclassified_derivedfromArchaea','unclassified_derivedfromAscomycota','unclassified_derivedfromBacteria','unclassified_derivedfromBacteroidetes','unclassified_derivedfromBasidiomycota','unclassified_derivedfromCandidatusPoribacteria','unclassified_derivedfromChloroflexi','unclassified_derivedfromChlorophyta','unclassified_derivedfromChordata','unclassified_derivedfromCrenarchaeota','unclassified_derivedfromCyanobacteria','unclassified_derivedfromElusimicrobia','unclassified_derivedfromEuglenida','unclassified_derivedfromEukaryota','unclassified_derivedfromEuryarchaeota','unclassified_derivedfromEustigmatophyceae','unclassified_derivedfromFirmicutes','unclassified_derivedfromFungi','unclassified_derivedfromKorarchaeota','unclassified_derivedfromLentisphaerae','unclassified_derivedfromMicrosporidia','unclassified_derivedfromNanoarchaeota','unclassified_derivedfromPhaeophyceae','unclassified_derivedfromPlacozoa','unclassified_derivedfromProteobacteria','unclassified_derivedfromStreptophyta','unclassified_derivedfromSynergistetes','unclassified_derivedfromThaumarchaeota','unclassified_derivedfromVerrucomicrobia','unclassified_derivedfromViruses','unclassified_derivedfromothersequences','unclassified_derivedfromunclassifiedsequences','vadinHA49'
'000002315.1130580',multipleyear,0,0,0,0,0,0.002402753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028508345,0.167023833,0,0.009611014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03883369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49E-05,0.000519514,0,0,0,0,0,0,0.745697773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007338139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001802.1130782',multipleyear,0,0,0,0,0,0.005847615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002142195,0.368052339,0,0.001563224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097325151,0,0,0,0,0,0,0,0,0,0.001331635,0,0,0,0,0,0,0,0,0,0.000636869,0,0,0,0,0,0.003126447,0.498726262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021248263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001979.1130599',multipleyear,0,0,0,0,0,0.005140778,0,0,0.000672256,0,0,0,0,0,0,0,0,0,0,0,0,0.062440683,0.156358747,0,0.000237267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109221765,0,0,0,0,0,0,0,0,0,0.000632711,0,0,0,0,0,0,0,0,0,0.000672256,0,0,0,0,0,0,0.664188548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000395444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000003092.1130995',multipleyear,0,0,0,0,0,0.001190902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002262713,0.246278433,0,0.003274979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176610694,0,0,0,0,0,0,0,0,0,0.000893176,0,0,0,0,0,0,0,0,0,0.002322258,0,0,0,0,0,0,0.55900917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00809813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001837.1130704',multipleyear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000004190.1130806',multipleyear,0,0,0,0,0,0.002608048,0,0,0.000186289,0,0,0,0,0,0,0,0,0,0,0,0,0.066505216,0.008631396,0,0.000558867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036761053,0,0,0,0,0,0,0,0,0,6.21E-05,0,0,0,0,0,0,0,0,0,0.001862891,0,0,0,0,0,0,0.878291108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124193,0,0,0,0.000931446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003477397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002781.1130683',multipleyear,0,0,0,0,0,0.000313009,0,0,0.000187805,0,0,0,0,0,0,0,0,0,0,0,0,0.00325529,0.133529485,0,0.001126831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031363466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001189433,0,0,0,0,0.002253662,0,0.825841993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000187805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000003969.1130581',multipleyear,0,0,0,0,0,0.003614269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281598659,0.475826306,0,0.009376146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218270389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009533288,0,0,0,0,0,0,0.001414279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001521.1130628',multipleyear,0,0,0,0,0,0.000748108,0,0,4.40E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.002860412,0.199832776,0,0.001364196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10451505,0,0,0,0,0,0,0,0,0,0.001980285,0,0,0,0,0,0,0,0,0,0.004180602,0,0,0,0,0,0,0.649577539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024115473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010737546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002471.1130791',multipleyear,0,0,0,0,0,0.005782093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002502697,0.516893204,0,0.002891046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463344121,0,0,0,0,0,0,0,0,0,0.001984898,0,0,0,0,0,0,0,0,0,0.003408846,0,0,0,0,0,0,0.002588997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000604099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001587.1130814',multipleyear,0,0,0,0,0,0.001922131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000804613,0.020472934,0,0.000223504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015421751,0,0,0,0,0,0,0,0,0,0.000268204,0,0,0,0,0,0,0,0,0,0.000357606,0,0,0,0,0,0,0.960350454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002944.1130794',multipleyear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002310.1130664',multipleyear,0,0,0,0,0,0.003069428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001071864,0.415883069,0,0.000535932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095834348,0,0,0,0,0,0,0,0,0,0.001607795,0,0,0,0,0,0,0,0,0,0.000535932,0,0,0,0,0,0,0.478733252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002866.1130692',multipleyear,0,0,0,0,0,0.000979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008027804,0.183317832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058250526,0,0,0,0,0,0,0,0,0,0.0007832,0,0,0,0,0,0,0,0,0,0.00102795,0,0,0,0,0,0,0.732096529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015468207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002609.1130930',multipleyear,0,0,0,0,0,6.23E-05,0,0,6.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.042933699,0.274551346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036328514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001246261,0,0,0,0,0,0,0.643195414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001218.1130615',multipleyear,0,0,0,0,0,0.004122906,0,0,0.000824581,0,0,0,0,0,0,0,0,0,0,0,0,0.000737783,0.180887076,0,0.002039753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317767555,0,0,0,0,0,0,0,0,0,0.00043399,0,0,0,0,0,0,0,0,0,0.010198767,0,0,0,0,0,0,0.479515667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002907734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000477389,0,8.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001685.1130651',multipleyear,0,0,0,0,0,0.026808385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006200177,0.657100679,0,0.008621199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293888397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005491585,0,0,0,0,0,0,0.001771479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001126.1130847',multipleyear,0,0,0,0,0,0.001774881,0,0,0.000968117,0,0,0,0,0,0,0,0,0,0,0,0,0.004872854,0.106912353,0,0.004711501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070640248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001903963,0,0,0,0,3.23E-05,0,0.805634439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23E-05,0,0,0,0.002194398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001048.1130761',multipleyear,0,0,0,0,0,0.00162103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001577218,0.158598028,0,0.001270537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19483023,0,0,0,0,0,0,0,0,0,0.001401972,0,0,0,0,0,0,0,0,8.76E-05,0.003504929,0,0,0,0,0,0,0.627031763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38E-05,0,0,0,0,0,0,0,0,0,0.000613363,0,0,0,0.005607886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000003507.1130748',multipleyear,0,0,0,0,0,0.064883351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019910053,0.003138761,0,0.000421625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087416846,0,0,0,0,0,0,0,0,0,0.000140542,0,0,0,0,0,0,0,0,0,0.00149911,0,0,0,0,0,0,0.822542865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002637.1130733',multipleyear,0,0,0,0,0,0.000647459,0,0,0.003417143,0,0,0,0,0,0,0,0,0,0,0,0,0.000539549,0.35016726,0,0.004352361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087191108,0,0,0,0,0,0,0,0,0,0.000287759,0,0,0,0,0,0,0,0,0,0.000647459,0,0,0,0,0,0,0.552713931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002683.1130856',multipleyear,0,0,0,0,0,0.009328358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33E-05,0.110181237,0,0.008422175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196855011,0,0,0,0,0,0,0,0,0,0.001119403,0,0,0,0,0,0,0,0,5.33E-05,0.000586354,0,0,0,0,0,0,0.670842217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001759062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000799574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001170.1130622',multipleyear,0,0,0,0,0,0.00199892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000648298,0.343706105,0,0.003835764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124635332,0,0,0,0,0,0,0,0,0,0.003349541,0,0,0,0,0,0,0,0,0,0.000432199,0,0,0,0,0,0,0.475634792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003403566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042247434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001482.1130601',multipleyear,0,0,0,0,0,0.000445104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003560831,0.117655786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174332344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049456,0,0,0,0,4.95E-05,0,0.701829871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001582591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000003534.1130690',multipleyear,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000001487.1130803',multipleyear,0,0,0,0,0,0.003878318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000363592,0.537995394,0,0.006484063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432311235,0,0,0,0,0,0,0,0,0,0.004302509,0,0,0,0,0,0,0,0,0,0.009271603,0,0,0,0,0,0,0.002181554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000908981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121197,0,0.002060356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'000002619.1130762',multipleyear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
